502121|D-QU|101|1100|WHBHI|1000|DI0|120|001|1160100||||||
502135|D-QU|101|1000|WHBHI|1000|DI0|120|001|1160200||||||
502181|D-QU|102|800|WHBHI|1000|DI0|120|001|1160301||||||
502141|D-QU|102|600|WHBHI|1000|DI0|120|001|1160302||||||
50213|D-QU|102|1000|WHBHI|1000|DI0|120|001|1160303||||||
50218|D-QU|102|400|WHBHI|1000|DI0|120|001|1160401||||||
502131|D-QU|102|700|WHBHI|1000|DI0|120|001|1160402||||||
502111|D-QU|102|200|WHBHI|1000|DI0|120|001|1160403||||||
50215|D-QU|102|1200|WHBHI|1000|DI0|120|001|1160501||||||
502311|D-QU|102|6500|WHBHI|1000|DI0|120|001|1160502||||||
502151|D-QU|102|245|WHBHI|1000|DI0|120|001|1160503||||||
50217|D-QU|102|65|WHBHI|1000|DI0|120|001|1160601||||||
502171|D-QU|102|210|WHBHI|1000|DI0|120|001|1160602||||||
058411320|D-QU|101|23|WHBHI|1000|DI0|120|001|2010100||||||
8920031|D-QU|101|12|WHBHI|1000|DI0|120|001|2010200||||||
WCC0014|D-QU|102|100|WHBHI|1000|DI0|120|001|2010401||||||
WCC0014|D-QU|102|116|WHBHI|1000|DI0|120|001|2010403||||||
WCC0014|D-QU|102|100|WHBHI|1000|DI0|120|001|2010501||||||
WCC0014|D-QU|102|100|WHBHI|1000|DI0|120|001|2010503||||||
1899700001|D-QU|102|500|WHBHI|1000|DI0|120|001|2010601||||||
1899700001|D-QU|102|250|WHBHI|1000|DI0|120|001|2010603||||||
1899700001|D-QU|102|100|WHBHI|1000|DI0|120|001|2010701||||||
0089025|D-QU|101|6|WHBHI|1000|DI0|120|001|2020100||||||
0089025|D-QU|101|6|WHBHI|1000|DI0|120|001|2020200||||||
07157470|D-QU|102|3|WHBHI|1000|DI0|120|001|2020402||||||
0586300003|D-QU|102|2|WHBHI|1000|DI0|120|001|2020502||||||
11123513|D-QU|102|5000|WHBHI|1000|DI0|120|001|2020503||||||
1731010|D-QU|101|24|WHBHI|1000|DI0|120|001|2030100||||||
1731030|D-QU|101|25|WHBHI|1000|DI0|120|001|2030200||||||
681020004|D-QU|102|20|WHBHI|1000|DI0|120|001|2030301||||||
wcc0014|D-QU|102|100|WHBHI|1000|DI0|120|001|2030401||||||
158660001|D-QU|102|50|WHBHI|1000|DI0|120|001|2030403||||||
wcc0014|D-QU|102|100|WHBHI|1000|DI0|120|001|2030501||||||
wcc0014|D-QU|102|100|WHBHI|1000|DI0|120|001|2030503||||||
189970001|D-QU|102|63|WHBHI|1000|DI0|120|001|2030601||||||
0089025|D-QU|101|2|WHBHI|1000|DI0|120|001|2040100||||||
0089025|D-QU|101|6|WHBHI|1000|DI0|120|001|2040200||||||
008301460|D-QU|102|34|WHBHI|1000|DI0|120|001|2040401||||||
1899700110|D-QU|102|1000|WHBHI|1000|DI0|120|001|2040501||||||
1731040|D-QU|102|1000|WHBHI|1000|DI0|120|001|2040601||||||
1731030|D-QU|102|1000|WHBHI|1000|DI0|120|001|2040602||||||
1731020|D-QU|101|26|WHBHI|1000|DI0|120|001|2050100||||||
1731025|D-QU|101|35|WHBHI|1000|DI0|120|001|2050200||||||
0624000700|D-QU|102|10|WHBHI|1000|DI0|120|001|2050302||||||
069401801|D-QU|102|1|WHBHI|1000|DI0|120|001|2050303||||||
0669261006|D-QU|102|4|WHBHI|1000|DI0|120|001|2050401||||||
1586300002|D-QU|102|10|WHBHI|1000|DI0|120|001|2050402||||||
1586300002|D-QU|102|9|WHBHI|1000|DI0|120|001|2050403||||||
069500224|D-QU|102|3|WHBHI|1000|DI0|120|001|2050501||||||
062540|D-QU|102|3|WHBHI|1000|DI0|120|001|2050502||||||
1899700110|D-QU|102|450|WHBHI|1000|DI0|120|001|2050503||||||
1899700001|D-QU|102|500|WHBHI|1000|DI0|120|001|2050601||||||
1899700001|D-QU|102|500|WHBHI|1000|DI0|120|001|2050603||||||
1899700001|D-QU|102|500|WHBHI|1000|DI0|120|001|2050701||||||
1899700001|D-QU|102|500|WHBHI|1000|DI0|120|001|2050703||||||
1892333|D-QU|101|25|WHBHI|1000|DI0|120|001|2060100||||||
1731005|D-QU|101|21|WHBHI|1000|DI0|120|001|2060200||||||
173130030|D-QU|102|2600|WHBHI|1000|DI0|120|001|2060401||||||
